condition_name,meddra_concept_id,atc_concept_id,control
GI bleed,35708288,21600111,negative
GI bleed,35708289,21600111,negative
GI bleed,35708065,21600111,negative
GI bleed,35707849,21600111,negative
GI bleed,35708280,21600111,negative
GI bleed,35708054,21600111,negative
GI bleed,35707864,21600111,negative
GI bleed,35707865,21600111,negative
GI bleed,35707866,21600111,negative
GI bleed,35707852,21600111,negative
GI bleed,35707853,21600111,negative
GI bleed,35708319,21600111,negative
GI bleed,35707854,21600111,negative
GI bleed,35708323,21600111,negative
GI bleed,35708324,21600111,negative
GI bleed,37220046,21600111,negative
GI bleed,35708288,21600503,negative
GI bleed,35708289,21600503,negative
GI bleed,35708065,21600503,negative
GI bleed,35707849,21600503,negative
GI bleed,35708280,21600503,negative
GI bleed,35708054,21600503,negative
GI bleed,35707864,21600503,negative
GI bleed,35707865,21600503,negative
GI bleed,35707866,21600503,negative
GI bleed,35707852,21600503,negative
GI bleed,35707853,21600503,negative
GI bleed,35708319,21600503,negative
GI bleed,35707854,21600503,negative
GI bleed,35708323,21600503,negative
GI bleed,35708324,21600503,negative
GI bleed,37220046,21600503,negative
GI bleed,35708288,21603994,positive
GI bleed,35708289,21603994,positive
GI bleed,35708065,21603994,positive
GI bleed,35707849,21603994,positive
GI bleed,35708280,21603994,positive
GI bleed,35708054,21603994,positive
GI bleed,35707864,21603994,positive
GI bleed,35707865,21603994,positive
GI bleed,35707866,21603994,positive
GI bleed,35707852,21603994,positive
GI bleed,35707853,21603994,positive
GI bleed,35708319,21603994,positive
GI bleed,35707854,21603994,positive
GI bleed,35708323,21603994,positive
GI bleed,35708324,21603994,positive
GI bleed,37220046,21603994,positive
GI bleed,35708288,21603514,negative
GI bleed,35708289,21603514,negative
GI bleed,35708065,21603514,negative
GI bleed,35707849,21603514,negative
GI bleed,35708280,21603514,negative
GI bleed,35708054,21603514,negative
GI bleed,35707864,21603514,negative
GI bleed,35707865,21603514,negative
GI bleed,35707866,21603514,negative
GI bleed,35707852,21603514,negative
GI bleed,35707853,21603514,negative
GI bleed,35708319,21603514,negative
GI bleed,35707854,21603514,negative
GI bleed,35708323,21603514,negative
GI bleed,35708324,21603514,negative
GI bleed,37220046,21603514,negative
GI bleed,35708288,21603999,positive
GI bleed,35708289,21603999,positive
GI bleed,35708065,21603999,positive
GI bleed,35707849,21603999,positive
GI bleed,35708280,21603999,positive
GI bleed,35708054,21603999,positive
GI bleed,35707864,21603999,positive
GI bleed,35707865,21603999,positive
GI bleed,35707866,21603999,positive
GI bleed,35707852,21603999,positive
GI bleed,35707853,21603999,positive
GI bleed,35708319,21603999,positive
GI bleed,35707854,21603999,positive
GI bleed,35708323,21603999,positive
GI bleed,35708324,21603999,positive
GI bleed,37220046,21603999,positive
GI bleed,35708288,21603978,positive
GI bleed,35708289,21603978,positive
GI bleed,35708065,21603978,positive
GI bleed,35707849,21603978,positive
GI bleed,35708280,21603978,positive
GI bleed,35708054,21603978,positive
GI bleed,35707864,21603978,positive
GI bleed,35707865,21603978,positive
GI bleed,35707866,21603978,positive
GI bleed,35707852,21603978,positive
GI bleed,35707853,21603978,positive
GI bleed,35708319,21603978,positive
GI bleed,35707854,21603978,positive
GI bleed,35708323,21603978,positive
GI bleed,35708324,21603978,positive
GI bleed,37220046,21603978,positive
GI bleed,35708288,21604315,positive
GI bleed,35708289,21604315,positive
GI bleed,35708065,21604315,positive
GI bleed,35707849,21604315,positive
GI bleed,35708280,21604315,positive
GI bleed,35708054,21604315,positive
GI bleed,35707864,21604315,positive
GI bleed,35707865,21604315,positive
GI bleed,35707866,21604315,positive
GI bleed,35707852,21604315,positive
GI bleed,35707853,21604315,positive
GI bleed,35708319,21604315,positive
GI bleed,35707854,21604315,positive
GI bleed,35708323,21604315,positive
GI bleed,35708324,21604315,positive
GI bleed,37220046,21604315,positive
GI bleed,35708288,21603410,negative
GI bleed,35708289,21603410,negative
GI bleed,35708065,21603410,negative
GI bleed,35707849,21603410,negative
GI bleed,35708280,21603410,negative
GI bleed,35708054,21603410,negative
GI bleed,35707864,21603410,negative
GI bleed,35707865,21603410,negative
GI bleed,35707866,21603410,negative
GI bleed,35707852,21603410,negative
GI bleed,35707853,21603410,negative
GI bleed,35708319,21603410,negative
GI bleed,35707854,21603410,negative
GI bleed,35708323,21603410,negative
GI bleed,35708324,21603410,negative
GI bleed,37220046,21603410,negative
GI bleed,35708288,21603266,negative
GI bleed,35708289,21603266,negative
GI bleed,35708065,21603266,negative
GI bleed,35707849,21603266,negative
GI bleed,35708280,21603266,negative
GI bleed,35708054,21603266,negative
GI bleed,35707864,21603266,negative
GI bleed,35707865,21603266,negative
GI bleed,35707866,21603266,negative
GI bleed,35707852,21603266,negative
GI bleed,35707853,21603266,negative
GI bleed,35708319,21603266,negative
GI bleed,35707854,21603266,negative
GI bleed,35708323,21603266,negative
GI bleed,35708324,21603266,negative
GI bleed,37220046,21603266,negative
GI bleed,35708288,21603649,negative
GI bleed,35708289,21603649,negative
GI bleed,35708065,21603649,negative
GI bleed,35707849,21603649,negative
GI bleed,35708280,21603649,negative
GI bleed,35708054,21603649,negative
GI bleed,35707864,21603649,negative
GI bleed,35707865,21603649,negative
GI bleed,35707866,21603649,negative
GI bleed,35707852,21603649,negative
GI bleed,35707853,21603649,negative
GI bleed,35708319,21603649,negative
GI bleed,35707854,21603649,negative
GI bleed,35708323,21603649,negative
GI bleed,35708324,21603649,negative
GI bleed,37220046,21603649,negative
GI bleed,35708288,21604367,negative
GI bleed,35708289,21604367,negative
GI bleed,35708065,21604367,negative
GI bleed,35707849,21604367,negative
GI bleed,35708280,21604367,negative
GI bleed,35708054,21604367,negative
GI bleed,35707864,21604367,negative
GI bleed,35707865,21604367,negative
GI bleed,35707866,21604367,negative
GI bleed,35707852,21604367,negative
GI bleed,35707853,21604367,negative
GI bleed,35708319,21604367,negative
GI bleed,35707854,21604367,negative
GI bleed,35708323,21604367,negative
GI bleed,35708324,21604367,negative
GI bleed,37220046,21604367,negative
GI bleed,35708288,21603965,positive
GI bleed,35708289,21603965,positive
GI bleed,35708065,21603965,positive
GI bleed,35707849,21603965,positive
GI bleed,35708280,21603965,positive
GI bleed,35708054,21603965,positive
GI bleed,35707864,21603965,positive
GI bleed,35707865,21603965,positive
GI bleed,35707866,21603965,positive
GI bleed,35707852,21603965,positive
GI bleed,35707853,21603965,positive
GI bleed,35708319,21603965,positive
GI bleed,35707854,21603965,positive
GI bleed,35708323,21603965,positive
GI bleed,35708324,21603965,positive
GI bleed,37220046,21603965,positive
GI bleed,35708288,21603970,positive
GI bleed,35708289,21603970,positive
GI bleed,35708065,21603970,positive
GI bleed,35707849,21603970,positive
GI bleed,35708280,21603970,positive
GI bleed,35708054,21603970,positive
GI bleed,35707864,21603970,positive
GI bleed,35707865,21603970,positive
GI bleed,35707866,21603970,positive
GI bleed,35707852,21603970,positive
GI bleed,35707853,21603970,positive
GI bleed,35708319,21603970,positive
GI bleed,35707854,21603970,positive
GI bleed,35708323,21603970,positive
GI bleed,35708324,21603970,positive
GI bleed,37220046,21603970,positive
GI bleed,35708288,21603948,positive
GI bleed,35708289,21603948,positive
GI bleed,35708065,21603948,positive
GI bleed,35707849,21603948,positive
GI bleed,35708280,21603948,positive
GI bleed,35708054,21603948,positive
GI bleed,35707864,21603948,positive
GI bleed,35707865,21603948,positive
GI bleed,35707866,21603948,positive
GI bleed,35707852,21603948,positive
GI bleed,35707853,21603948,positive
GI bleed,35708319,21603948,positive
GI bleed,35707854,21603948,positive
GI bleed,35708323,21603948,positive
GI bleed,35708324,21603948,positive
GI bleed,37220046,21603948,positive
GI bleed,35708288,21603942,positive
GI bleed,35708289,21603942,positive
GI bleed,35708065,21603942,positive
GI bleed,35707849,21603942,positive
GI bleed,35708280,21603942,positive
GI bleed,35708054,21603942,positive
GI bleed,35707864,21603942,positive
GI bleed,35707865,21603942,positive
GI bleed,35707866,21603942,positive
GI bleed,35707852,21603942,positive
GI bleed,35707853,21603942,positive
GI bleed,35708319,21603942,positive
GI bleed,35707854,21603942,positive
GI bleed,35708323,21603942,positive
GI bleed,35708324,21603942,positive
GI bleed,37220046,21603942,positive
GI bleed,35708288,21600371,negative
GI bleed,35708289,21600371,negative
GI bleed,35708065,21600371,negative
GI bleed,35707849,21600371,negative
GI bleed,35708280,21600371,negative
GI bleed,35708054,21600371,negative
GI bleed,35707864,21600371,negative
GI bleed,35707865,21600371,negative
GI bleed,35707866,21600371,negative
GI bleed,35707852,21600371,negative
GI bleed,35707853,21600371,negative
GI bleed,35708319,21600371,negative
GI bleed,35707854,21600371,negative
GI bleed,35708323,21600371,negative
GI bleed,35708324,21600371,negative
GI bleed,37220046,21600371,negative
GI bleed,35708288,21601797,negative
GI bleed,35708289,21601797,negative
GI bleed,35708065,21601797,negative
GI bleed,35707849,21601797,negative
GI bleed,35708280,21601797,negative
GI bleed,35708054,21601797,negative
GI bleed,35707864,21601797,negative
GI bleed,35707865,21601797,negative
GI bleed,35707866,21601797,negative
GI bleed,35707852,21601797,negative
GI bleed,35707853,21601797,negative
GI bleed,35708319,21601797,negative
GI bleed,35707854,21601797,negative
GI bleed,35708323,21601797,negative
GI bleed,35708324,21601797,negative
GI bleed,37220046,21601797,negative
GI bleed,35708288,21601420,negative
GI bleed,35708289,21601420,negative
GI bleed,35708065,21601420,negative
GI bleed,35707849,21601420,negative
GI bleed,35708280,21601420,negative
GI bleed,35708054,21601420,negative
GI bleed,35707864,21601420,negative
GI bleed,35707865,21601420,negative
GI bleed,35707866,21601420,negative
GI bleed,35707852,21601420,negative
GI bleed,35707853,21601420,negative
GI bleed,35708319,21601420,negative
GI bleed,35707854,21601420,negative
GI bleed,35708323,21601420,negative
GI bleed,35708324,21601420,negative
GI bleed,37220046,21601420,negative
GI bleed,35708288,21600989,positive
GI bleed,35708289,21600989,positive
GI bleed,35708065,21600989,positive
GI bleed,35707849,21600989,positive
GI bleed,35708280,21600989,positive
GI bleed,35708054,21600989,positive
GI bleed,35707864,21600989,positive
GI bleed,35707865,21600989,positive
GI bleed,35707866,21600989,positive
GI bleed,35707852,21600989,positive
GI bleed,35707853,21600989,positive
GI bleed,35708319,21600989,positive
GI bleed,35707854,21600989,positive
GI bleed,35708323,21600989,positive
GI bleed,35708324,21600989,positive
GI bleed,37220046,21600989,positive
GI bleed,35708288,21601391,negative
GI bleed,35708289,21601391,negative
GI bleed,35708065,21601391,negative
GI bleed,35707849,21601391,negative
GI bleed,35708280,21601391,negative
GI bleed,35708054,21601391,negative
GI bleed,35707864,21601391,negative
GI bleed,35707865,21601391,negative
GI bleed,35707866,21601391,negative
GI bleed,35707852,21601391,negative
GI bleed,35707853,21601391,negative
GI bleed,35708319,21601391,negative
GI bleed,35707854,21601391,negative
GI bleed,35708323,21601391,negative
GI bleed,35708324,21601391,negative
GI bleed,37220046,21601391,negative
GI bleed,35708288,21601082,negative
GI bleed,35708289,21601082,negative
GI bleed,35708065,21601082,negative
GI bleed,35707849,21601082,negative
GI bleed,35708280,21601082,negative
GI bleed,35708054,21601082,negative
GI bleed,35707864,21601082,negative
GI bleed,35707865,21601082,negative
GI bleed,35707866,21601082,negative
GI bleed,35707852,21601082,negative
GI bleed,35707853,21601082,negative
GI bleed,35708319,21601082,negative
GI bleed,35707854,21601082,negative
GI bleed,35708323,21601082,negative
GI bleed,35708324,21601082,negative
GI bleed,37220046,21601082,negative
GI bleed,35708288,21600782,negative
GI bleed,35708289,21600782,negative
GI bleed,35708065,21600782,negative
GI bleed,35707849,21600782,negative
GI bleed,35708280,21600782,negative
GI bleed,35708054,21600782,negative
GI bleed,35707864,21600782,negative
GI bleed,35707865,21600782,negative
GI bleed,35707866,21600782,negative
GI bleed,35707852,21600782,negative
GI bleed,35707853,21600782,negative
GI bleed,35708319,21600782,negative
GI bleed,35707854,21600782,negative
GI bleed,35708323,21600782,negative
GI bleed,35708324,21600782,negative
GI bleed,37220046,21600782,negative
GI bleed,35708288,21600776,negative
GI bleed,35708289,21600776,negative
GI bleed,35708065,21600776,negative
GI bleed,35707849,21600776,negative
GI bleed,35708280,21600776,negative
GI bleed,35708054,21600776,negative
GI bleed,35707864,21600776,negative
GI bleed,35707865,21600776,negative
GI bleed,35707866,21600776,negative
GI bleed,35707852,21600776,negative
GI bleed,35707853,21600776,negative
GI bleed,35708319,21600776,negative
GI bleed,35707854,21600776,negative
GI bleed,35708323,21600776,negative
GI bleed,35708324,21600776,negative
GI bleed,37220046,21600776,negative
GI bleed,35708288,21600781,negative
GI bleed,35708289,21600781,negative
GI bleed,35708065,21600781,negative
GI bleed,35707849,21600781,negative
GI bleed,35708280,21600781,negative
GI bleed,35708054,21600781,negative
GI bleed,35707864,21600781,negative
GI bleed,35707865,21600781,negative
GI bleed,35707866,21600781,negative
GI bleed,35707852,21600781,negative
GI bleed,35707853,21600781,negative
GI bleed,35708319,21600781,negative
GI bleed,35707854,21600781,negative
GI bleed,35708323,21600781,negative
GI bleed,35708324,21600781,negative
GI bleed,37220046,21600781,negative
GI bleed,35708288,21600784,negative
GI bleed,35708289,21600784,negative
GI bleed,35708065,21600784,negative
GI bleed,35707849,21600784,negative
GI bleed,35708280,21600784,negative
GI bleed,35708054,21600784,negative
GI bleed,35707864,21600784,negative
GI bleed,35707865,21600784,negative
GI bleed,35707866,21600784,negative
GI bleed,35707852,21600784,negative
GI bleed,35707853,21600784,negative
GI bleed,35708319,21600784,negative
GI bleed,35707854,21600784,negative
GI bleed,35708323,21600784,negative
GI bleed,35708324,21600784,negative
GI bleed,37220046,21600784,negative
GI bleed,35708288,21603081,negative
GI bleed,35708289,21603081,negative
GI bleed,35708065,21603081,negative
GI bleed,35707849,21603081,negative
GI bleed,35708280,21603081,negative
GI bleed,35708054,21603081,negative
GI bleed,35707864,21603081,negative
GI bleed,35707865,21603081,negative
GI bleed,35707866,21603081,negative
GI bleed,35707852,21603081,negative
GI bleed,35707853,21603081,negative
GI bleed,35708319,21603081,negative
GI bleed,35707854,21603081,negative
GI bleed,35708323,21603081,negative
GI bleed,35708324,21603081,negative
GI bleed,37220046,21603081,negative
GI bleed,35708288,21603164,negative
GI bleed,35708289,21603164,negative
GI bleed,35708065,21603164,negative
GI bleed,35707849,21603164,negative
GI bleed,35708280,21603164,negative
GI bleed,35708054,21603164,negative
GI bleed,35707864,21603164,negative
GI bleed,35707865,21603164,negative
GI bleed,35707866,21603164,negative
GI bleed,35707852,21603164,negative
GI bleed,35707853,21603164,negative
GI bleed,35708319,21603164,negative
GI bleed,35707854,21603164,negative
GI bleed,35708323,21603164,negative
GI bleed,35708324,21603164,negative
GI bleed,37220046,21603164,negative
GI bleed,35708288,21603160,negative
GI bleed,35708289,21603160,negative
GI bleed,35708065,21603160,negative
GI bleed,35707849,21603160,negative
GI bleed,35708280,21603160,negative
GI bleed,35708054,21603160,negative
GI bleed,35707864,21603160,negative
GI bleed,35707865,21603160,negative
GI bleed,35707866,21603160,negative
GI bleed,35707852,21603160,negative
GI bleed,35707853,21603160,negative
GI bleed,35708319,21603160,negative
GI bleed,35707854,21603160,negative
GI bleed,35708323,21603160,negative
GI bleed,35708324,21603160,negative
GI bleed,37220046,21603160,negative
GI bleed,35708288,21603169,negative
GI bleed,35708289,21603169,negative
GI bleed,35708065,21603169,negative
GI bleed,35707849,21603169,negative
GI bleed,35708280,21603169,negative
GI bleed,35708054,21603169,negative
GI bleed,35707864,21603169,negative
GI bleed,35707865,21603169,negative
GI bleed,35707866,21603169,negative
GI bleed,35707852,21603169,negative
GI bleed,35707853,21603169,negative
GI bleed,35708319,21603169,negative
GI bleed,35707854,21603169,negative
GI bleed,35708323,21603169,negative
GI bleed,35708324,21603169,negative
GI bleed,37220046,21603169,negative
GI bleed,35708288,21600608,negative
GI bleed,35708289,21600608,negative
GI bleed,35708065,21600608,negative
GI bleed,35707849,21600608,negative
GI bleed,35708280,21600608,negative
GI bleed,35708054,21600608,negative
GI bleed,35707864,21600608,negative
GI bleed,35707865,21600608,negative
GI bleed,35707866,21600608,negative
GI bleed,35707852,21600608,negative
GI bleed,35707853,21600608,negative
GI bleed,35708319,21600608,negative
GI bleed,35707854,21600608,negative
GI bleed,35708323,21600608,negative
GI bleed,35708324,21600608,negative
GI bleed,37220046,21600608,negative
GI bleed,35708288,21602842,negative
GI bleed,35708289,21602842,negative
GI bleed,35708065,21602842,negative
GI bleed,35707849,21602842,negative
GI bleed,35708280,21602842,negative
GI bleed,35708054,21602842,negative
GI bleed,35707864,21602842,negative
GI bleed,35707865,21602842,negative
GI bleed,35707866,21602842,negative
GI bleed,35707852,21602842,negative
GI bleed,35707853,21602842,negative
GI bleed,35708319,21602842,negative
GI bleed,35707854,21602842,negative
GI bleed,35708323,21602842,negative
GI bleed,35708324,21602842,negative
GI bleed,37220046,21602842,negative
GI bleed,35708288,21603165,negative
GI bleed,35708289,21603165,negative
GI bleed,35708065,21603165,negative
GI bleed,35707849,21603165,negative
GI bleed,35708280,21603165,negative
GI bleed,35708054,21603165,negative
GI bleed,35707864,21603165,negative
GI bleed,35707865,21603165,negative
GI bleed,35707866,21603165,negative
GI bleed,35707852,21603165,negative
GI bleed,35707853,21603165,negative
GI bleed,35708319,21603165,negative
GI bleed,35707854,21603165,negative
GI bleed,35708323,21603165,negative
GI bleed,35708324,21603165,negative
GI bleed,37220046,21603165,negative
GI bleed,35708288,21603173,negative
GI bleed,35708289,21603173,negative
GI bleed,35708065,21603173,negative
GI bleed,35707849,21603173,negative
GI bleed,35708280,21603173,negative
GI bleed,35708054,21603173,negative
GI bleed,35707864,21603173,negative
GI bleed,35707865,21603173,negative
GI bleed,35707866,21603173,negative
GI bleed,35707852,21603173,negative
GI bleed,35707853,21603173,negative
GI bleed,35708319,21603173,negative
GI bleed,35707854,21603173,negative
GI bleed,35708323,21603173,negative
GI bleed,35708324,21603173,negative
GI bleed,37220046,21603173,negative
GI bleed,35708288,21603163,negative
GI bleed,35708289,21603163,negative
GI bleed,35708065,21603163,negative
GI bleed,35707849,21603163,negative
GI bleed,35708280,21603163,negative
GI bleed,35708054,21603163,negative
GI bleed,35707864,21603163,negative
GI bleed,35707865,21603163,negative
GI bleed,35707866,21603163,negative
GI bleed,35707852,21603163,negative
GI bleed,35707853,21603163,negative
GI bleed,35708319,21603163,negative
GI bleed,35707854,21603163,negative
GI bleed,35708323,21603163,negative
GI bleed,35708324,21603163,negative
GI bleed,37220046,21603163,negative
GI bleed,35708288,21604941,negative
GI bleed,35708289,21604941,negative
GI bleed,35708065,21604941,negative
GI bleed,35707849,21604941,negative
GI bleed,35708280,21604941,negative
GI bleed,35708054,21604941,negative
GI bleed,35707864,21604941,negative
GI bleed,35707865,21604941,negative
GI bleed,35707866,21604941,negative
GI bleed,35707852,21604941,negative
GI bleed,35707853,21604941,negative
GI bleed,35708319,21604941,negative
GI bleed,35707854,21604941,negative
GI bleed,35708323,21604941,negative
GI bleed,35708324,21604941,negative
GI bleed,37220046,21604941,negative
GI bleed,35708288,21602686,negative
GI bleed,35708289,21602686,negative
GI bleed,35708065,21602686,negative
GI bleed,35707849,21602686,negative
GI bleed,35708280,21602686,negative
GI bleed,35708054,21602686,negative
GI bleed,35707864,21602686,negative
GI bleed,35707865,21602686,negative
GI bleed,35707866,21602686,negative
GI bleed,35707852,21602686,negative
GI bleed,35707853,21602686,negative
GI bleed,35708319,21602686,negative
GI bleed,35707854,21602686,negative
GI bleed,35708323,21602686,negative
GI bleed,35708324,21602686,negative
GI bleed,37220046,21602686,negative
GI bleed,35708288,21600812,negative
GI bleed,35708289,21600812,negative
GI bleed,35708065,21600812,negative
GI bleed,35707849,21600812,negative
GI bleed,35708280,21600812,negative
GI bleed,35708054,21600812,negative
GI bleed,35707864,21600812,negative
GI bleed,35707865,21600812,negative
GI bleed,35707866,21600812,negative
GI bleed,35707852,21600812,negative
GI bleed,35707853,21600812,negative
GI bleed,35708319,21600812,negative
GI bleed,35707854,21600812,negative
GI bleed,35708323,21600812,negative
GI bleed,35708324,21600812,negative
GI bleed,37220046,21600812,negative
GI bleed,35708288,21604534,negative
GI bleed,35708289,21604534,negative
GI bleed,35708065,21604534,negative
GI bleed,35707849,21604534,negative
GI bleed,35708280,21604534,negative
GI bleed,35708054,21604534,negative
GI bleed,35707864,21604534,negative
GI bleed,35707865,21604534,negative
GI bleed,35707866,21604534,negative
GI bleed,35707852,21604534,negative
GI bleed,35707853,21604534,negative
GI bleed,35708319,21604534,negative
GI bleed,35707854,21604534,negative
GI bleed,35708323,21604534,negative
GI bleed,35708324,21604534,negative
GI bleed,37220046,21604534,negative
GI bleed,35708288,21604095,negative
GI bleed,35708289,21604095,negative
GI bleed,35708065,21604095,negative
GI bleed,35707849,21604095,negative
GI bleed,35708280,21604095,negative
GI bleed,35708054,21604095,negative
GI bleed,35707864,21604095,negative
GI bleed,35707865,21604095,negative
GI bleed,35707866,21604095,negative
GI bleed,35707852,21604095,negative
GI bleed,35707853,21604095,negative
GI bleed,35708319,21604095,negative
GI bleed,35707854,21604095,negative
GI bleed,35708323,21604095,negative
GI bleed,35708324,21604095,negative
GI bleed,37220046,21604095,negative
GI bleed,35708288,21604718,positive
GI bleed,35708289,21604718,positive
GI bleed,35708065,21604718,positive
GI bleed,35707849,21604718,positive
GI bleed,35708280,21604718,positive
GI bleed,35708054,21604718,positive
GI bleed,35707864,21604718,positive
GI bleed,35707865,21604718,positive
GI bleed,35707866,21604718,positive
GI bleed,35707852,21604718,positive
GI bleed,35707853,21604718,positive
GI bleed,35708319,21604718,positive
GI bleed,35707854,21604718,positive
GI bleed,35708323,21604718,positive
GI bleed,35708324,21604718,positive
GI bleed,37220046,21604718,positive
GI bleed,35708288,21604758,negative
GI bleed,35708289,21604758,negative
GI bleed,35708065,21604758,negative
GI bleed,35707849,21604758,negative
GI bleed,35708280,21604758,negative
GI bleed,35708054,21604758,negative
GI bleed,35707864,21604758,negative
GI bleed,35707865,21604758,negative
GI bleed,35707866,21604758,negative
GI bleed,35707852,21604758,negative
GI bleed,35707853,21604758,negative
GI bleed,35708319,21604758,negative
GI bleed,35707854,21604758,negative
GI bleed,35708323,21604758,negative
GI bleed,35708324,21604758,negative
GI bleed,37220046,21604758,negative
GI bleed,35708288,21600682,negative
GI bleed,35708289,21600682,negative
GI bleed,35708065,21600682,negative
GI bleed,35707849,21600682,negative
GI bleed,35708280,21600682,negative
GI bleed,35708054,21600682,negative
GI bleed,35707864,21600682,negative
GI bleed,35707865,21600682,negative
GI bleed,35707866,21600682,negative
GI bleed,35707852,21600682,negative
GI bleed,35707853,21600682,negative
GI bleed,35708319,21600682,negative
GI bleed,35707854,21600682,negative
GI bleed,35708323,21600682,negative
GI bleed,35708324,21600682,negative
GI bleed,37220046,21600682,negative
GI bleed,35708288,21604714,positive
GI bleed,35708289,21604714,positive
GI bleed,35708065,21604714,positive
GI bleed,35707849,21604714,positive
GI bleed,35708280,21604714,positive
GI bleed,35708054,21604714,positive
GI bleed,35707864,21604714,positive
GI bleed,35707865,21604714,positive
GI bleed,35707866,21604714,positive
GI bleed,35707852,21604714,positive
GI bleed,35707853,21604714,positive
GI bleed,35708319,21604714,positive
GI bleed,35707854,21604714,positive
GI bleed,35708323,21604714,positive
GI bleed,35708324,21604714,positive
GI bleed,37220046,21604714,positive
GI bleed,35708288,21604523,negative
GI bleed,35708289,21604523,negative
GI bleed,35708065,21604523,negative
GI bleed,35707849,21604523,negative
GI bleed,35708280,21604523,negative
GI bleed,35708054,21604523,negative
GI bleed,35707864,21604523,negative
GI bleed,35707865,21604523,negative
GI bleed,35707866,21604523,negative
GI bleed,35707852,21604523,negative
GI bleed,35707853,21604523,negative
GI bleed,35708319,21604523,negative
GI bleed,35707854,21604523,negative
GI bleed,35708323,21604523,negative
GI bleed,35708324,21604523,negative
GI bleed,37220046,21604523,negative
GI bleed,35708288,21600694,negative
GI bleed,35708289,21600694,negative
GI bleed,35708065,21600694,negative
GI bleed,35707849,21600694,negative
GI bleed,35708280,21600694,negative
GI bleed,35708054,21600694,negative
GI bleed,35707864,21600694,negative
GI bleed,35707865,21600694,negative
GI bleed,35707866,21600694,negative
GI bleed,35707852,21600694,negative
GI bleed,35707853,21600694,negative
GI bleed,35708319,21600694,negative
GI bleed,35707854,21600694,negative
GI bleed,35708323,21600694,negative
GI bleed,35708324,21600694,negative
GI bleed,37220046,21600694,negative
GI bleed,35708288,21604503,negative
GI bleed,35708289,21604503,negative
GI bleed,35708065,21604503,negative
GI bleed,35707849,21604503,negative
GI bleed,35708280,21604503,negative
GI bleed,35708054,21604503,negative
GI bleed,35707864,21604503,negative
GI bleed,35707865,21604503,negative
GI bleed,35707866,21604503,negative
GI bleed,35707852,21604503,negative
GI bleed,35707853,21604503,negative
GI bleed,35708319,21604503,negative
GI bleed,35707854,21604503,negative
GI bleed,35708323,21604503,negative
GI bleed,35708324,21604503,negative
GI bleed,37220046,21604503,negative
GI bleed,35708288,21604711,positive
GI bleed,35708289,21604711,positive
GI bleed,35708065,21604711,positive
GI bleed,35707849,21604711,positive
GI bleed,35708280,21604711,positive
GI bleed,35708054,21604711,positive
GI bleed,35707864,21604711,positive
GI bleed,35707865,21604711,positive
GI bleed,35707866,21604711,positive
GI bleed,35707852,21604711,positive
GI bleed,35707853,21604711,positive
GI bleed,35708319,21604711,positive
GI bleed,35707854,21604711,positive
GI bleed,35708323,21604711,positive
GI bleed,35708324,21604711,positive
GI bleed,37220046,21604711,positive
GI bleed,35708288,21604660,negative
GI bleed,35708289,21604660,negative
GI bleed,35708065,21604660,negative
GI bleed,35707849,21604660,negative
GI bleed,35708280,21604660,negative
GI bleed,35708054,21604660,negative
GI bleed,35707864,21604660,negative
GI bleed,35707865,21604660,negative
GI bleed,35707866,21604660,negative
GI bleed,35707852,21604660,negative
GI bleed,35707853,21604660,negative
GI bleed,35708319,21604660,negative
GI bleed,35707854,21604660,negative
GI bleed,35708323,21604660,negative
GI bleed,35708324,21604660,negative
GI bleed,37220046,21604660,negative
GI bleed,35708288,21604712,positive
GI bleed,35708289,21604712,positive
GI bleed,35708065,21604712,positive
GI bleed,35707849,21604712,positive
GI bleed,35708280,21604712,positive
GI bleed,35708054,21604712,positive
GI bleed,35707864,21604712,positive
GI bleed,35707865,21604712,positive
GI bleed,35707866,21604712,positive
GI bleed,35707852,21604712,positive
GI bleed,35707853,21604712,positive
GI bleed,35708319,21604712,positive
GI bleed,35707854,21604712,positive
GI bleed,35708323,21604712,positive
GI bleed,35708324,21604712,positive
GI bleed,37220046,21604712,positive
GI bleed,35708288,21604642,negative
GI bleed,35708289,21604642,negative
GI bleed,35708065,21604642,negative
GI bleed,35707849,21604642,negative
GI bleed,35708280,21604642,negative
GI bleed,35708054,21604642,negative
GI bleed,35707864,21604642,negative
GI bleed,35707865,21604642,negative
GI bleed,35707866,21604642,negative
GI bleed,35707852,21604642,negative
GI bleed,35707853,21604642,negative
GI bleed,35708319,21604642,negative
GI bleed,35707854,21604642,negative
GI bleed,35708323,21604642,negative
GI bleed,35708324,21604642,negative
GI bleed,37220046,21604642,negative
GI bleed,35708288,21602643,negative
GI bleed,35708289,21602643,negative
GI bleed,35708065,21602643,negative
GI bleed,35707849,21602643,negative
GI bleed,35708280,21602643,negative
GI bleed,35708054,21602643,negative
GI bleed,35707864,21602643,negative
GI bleed,35707865,21602643,negative
GI bleed,35707866,21602643,negative
GI bleed,35707852,21602643,negative
GI bleed,35707853,21602643,negative
GI bleed,35708319,21602643,negative
GI bleed,35707854,21602643,negative
GI bleed,35708323,21602643,negative
GI bleed,35708324,21602643,negative
GI bleed,37220046,21602643,negative
GI bleed,35708288,21602637,negative
GI bleed,35708289,21602637,negative
GI bleed,35708065,21602637,negative
GI bleed,35707849,21602637,negative
GI bleed,35708280,21602637,negative
GI bleed,35708054,21602637,negative
